区域：长宁 长宁周边 	楼盘：东大大学科技园	地段：淞虹路,北新泾附近	类别：写字楼 （可注册公司）	面积：120㎡	价格：13000 元/月   	
区域：闵行 七宝 	楼盘：德必易园	地段：七莘路附近 或 12号地铁口	类别：写字楼 （可注册公司）	面积：1000㎡	价格：2.8 元/㎡/天   	
区域：长宁 古北 	楼盘：金虹桥国际中心	地段：2号线娄山关路站附近 或 娄山关路523号	类别：写字楼 （可注册公司）	面积：360㎡	价格：9 元/㎡/天   	
区域：长宁 古北 	楼盘：金虹桥国际中心	地段：2号线娄山关路站附近 或 娄山关路523号	类别：写字楼 （可注册公司）	面积：360㎡	价格：9 元/㎡/天   	
区域：长宁 地铁中山公园 	楼盘：华敏翰尊国际广场	地段：江苏路地铁站附近 或 延安西路726号	类别：写字楼 （可注册公司）	面积：310㎡	价格：5.5 元/㎡/天   	
区域：长宁 地铁中山公园 	楼盘：绿地商务大厦	地段：愚园路1240号附近	类别：写字楼	面积：200㎡	价格：4.5 元/㎡/天   	
区域：浦东 张江 	楼盘：展讯中心	地段：展讯中心附近 或 展讯中心	类别：写字楼 （可注册公司）	面积：55㎡	价格：3 元/㎡/天   	
区域：徐汇 漕宝路地铁口 	楼盘：光大国际会展中心	地段：1/12号线漕宝路地铁站附近 或 漕宝路习勤路路口	类别：写字楼 （可注册公司）	面积：220㎡	价格：2.9 元/㎡/天   	
区域：松江 松江老城 	楼盘：绿地伯顿	地段：荣乐东路2369弄1附近	类别：写字楼 （可注册公司）	面积：576㎡	价格：面议   	
区域：黄浦 外滩/十六铺 	楼盘：物资大厦	地段：北京东路465号附近	类别：写字楼	面积：170㎡	价格：2.7 元/㎡/天   	
区域：黄浦 外滩/十六铺 	楼盘：物资大厦	地段：北京东路465号附近	类别：写字楼	面积：170㎡	价格：2.7 元/㎡/天   	
区域：徐汇 徐家汇 	楼盘：汇鑫国际大厦	地段：3、4、9号线宜山路站附近 或 宜山路蒲汇塘路路口	类别：写字楼	面积：180㎡	价格：4.5 元/㎡/天   	
区域：黄浦 人民广场 	楼盘：恒积大厦	地段：人民广场附近 或 西藏南路,淮海东路	类别：写字楼 （可注册公司）	面积：170㎡	价格：4 元/㎡/天   	
区域：闸北 汶水路 	楼盘：和源中环企业广场	地段：共和新路附近 或 汶水路	类别：写字楼	面积：150㎡	价格：11000 元/月   	
区域：杨浦 控江路 	楼盘：国富苑	地段：双阳路附近 或 控江路1029号	类别：商务中心 （可注册公司）	面积：76㎡	价格：4500 元/月   	
区域：杨浦 控江路 	楼盘：国富苑	地段：双阳路附近 或 控江路1029号	类别：商务中心 （可注册公司）	面积：76㎡	价格：4500 元/月   	
区域：浦东 外高桥 	楼盘：国际红酒交易中心	地段：自贸区附近 或 6号线地铁站	类别：写字楼 （可注册公司）	面积：200㎡	价格：1.6 元/㎡/天   	
区域：浦东 外高桥 	楼盘：国际红酒交易中心	地段：自贸区附近 或 6号线地铁站	类别：写字楼 （可注册公司）	面积：65㎡	价格：1.8 元/㎡/天   	
区域：浦东 外高桥 	楼盘：国际红酒交易中心	地段：自贸区附近 或 6号线地铁站	类别：写字楼 （可注册公司）	面积：65㎡	价格：1.8 元/㎡/天   	
区域：浦东 外高桥 	楼盘：鲁能大厦	地段：自贸区附近 或 6号线地铁站	类别：写字楼 （可注册公司）	面积：85㎡	价格：1.7 元/㎡/天   	
区域：浦东 外高桥 	楼盘：自贸区精装写字楼	地段：自贸区附近 或 6号线地铁站	类别：写字楼 （可注册公司）	面积：500㎡	价格：1.5 元/㎡/天   	
区域：徐汇 徐家汇 	楼盘：五洲国际大厦	地段：徐家汇附近 或 肇嘉浜路	类别：写字楼 （可注册公司）	面积：360㎡	价格：3.5 元/㎡/天   	
区域：徐汇 徐家汇 	楼盘：五洲国际大厦	地段：徐家汇附近 或 肇嘉浜路	类别：写字楼 （可注册公司）	面积：360㎡	价格：3.5 元/㎡/天   	
区域：长宁 北新泾 	楼盘：统一企业广场	地段：淞虹路附近 或 天山西路568号8楼	类别：写字楼 （可注册公司）	面积：18㎡	价格：2188 元/月   	
区域：徐汇 徐家汇 	楼盘：汇阳广场	地段：飞洲国际广场附近 或 漕溪路田林路	类别：写字楼 （可注册公司）	面积：16㎡	价格：2480 元/月   	
区域：浦东 陆家嘴 	楼盘：世界广场	地段：金茂大厦附近 或 浦发大厦	类别：写字楼 （可注册公司）	面积：60㎡	价格：6000 元/月   	
区域：黄浦 人民广场 	楼盘：港泰广场	地段：人民广场附近 或 延安东路700号	类别：写字楼 （可注册公司）	面积：300㎡	价格：6 元/㎡/天   	
区域：静安 南京西路 	楼盘：嘉里中心	地段：越洋广场附近 或 会德丰广场	类别：商务中心 （可注册公司）	面积：60㎡	价格：18000 元/月   	
区域：徐汇 徐家汇 	楼盘：T20	地段：美罗城附近 或 T20	类别：写字楼 （可注册公司）	面积：1350㎡	价格：8 元/㎡/天   	
区域：黄浦 老西门 	楼盘：金天地国际大厦	地段：人民路998号附近	类别：写字楼	面积：112㎡	价格：4.1 元/㎡/天   	
区域：松江 新桥 	楼盘：申新商务广场	地段：九新公路2888号附近 或 卖新公路	类别：写字楼 （可注册公司）	面积：70㎡	价格：1.6 元/㎡/天   	
区域：虹口 大柏树 	楼盘：中观产业园	地段：邯郸路43号附近 或 运光路	类别：写字楼 （可注册公司）	面积：200㎡	价格：2.6 元/㎡/天   	
区域：浦东 陆家嘴 	楼盘：国际航运金融大厦	地段：浦东大道720号附近	类别：写字楼 （可注册公司）	面积：300㎡	价格：6 元/㎡/天   	
区域：闵行 浦江 	楼盘：浦江高科技园F区	地段：闵行附近 或 新骏环路188号	类别：写字楼 （可注册公司）	面积：337㎡	价格：1.1 元/㎡/天   	
区域：闵行 浦江 	楼盘：浦江高科技园F区	地段：闵行附近 或 新骏环路188号	类别：写字楼 （可注册公司）	面积：337㎡	价格：1.1 元/㎡/天   	
区域：浦东 陆家嘴 	楼盘：浦发大厦	地段：陆家嘴附近 或 世纪大道	类别：商务中心 （可注册公司）	面积：30㎡	价格：3000 元/月   	
区域：浦东 陆家嘴 	楼盘：浦发大厦	地段：陆家嘴附近 或 世纪大道	类别：商务中心 （可注册公司）	面积：30㎡	价格：3000 元/月   	
区域：黄浦 人民广场 	楼盘：科技京城	地段：南京路步行街附近 或 科技京城 西楼 30楼	类别：写字楼 （可注册公司）	面积：15㎡	价格：1980 元/月   	
区域：徐汇 徐家汇 	楼盘：亚都商务楼	地段：南丹东路曹溪北路路口附近 或 三轨交集徐家汇站	类别：写字楼 （可注册公司）	面积：166㎡	价格：3.1 元/㎡/天   	
区域：卢湾 淮海中路 	楼盘：建发大厦	地段：柳林路150号附近 或 大世界	类别：商务中心 （可注册公司）	面积：23㎡	价格：6500 元/月   	
区域：卢湾 淮海中路 	楼盘：建发大厦	地段：西藏中路淮海中路附近 或 柳林路150号	类别：写字楼 （可注册公司）	面积：46㎡	价格：10000 元/月   	
区域：卢湾 淮海中路 	楼盘：建发大厦	地段：西藏中路淮海中路附近 或 柳林路150号	类别：写字楼 （可注册公司）	面积：46㎡	价格：10000 元/月   	
区域：静安 南京西路 	楼盘：新时代大厦.地铁1.2.13号线.位于南京西路.	地段：位于南京西路.附近 或 地铁1.2.13	类别：写字楼 （可注册公司）	面积：720㎡	价格：2000 元/㎡/天   	
区域：静安 南京西路 	楼盘：新时代大厦.地铁1.2.13号线.位于南京西路.	地段：位于南京西路.附近 或 地铁1.2.13	类别：写字楼 （可注册公司）	面积：720㎡	价格：2000 元/㎡/天   	
区域：闵行 梅陇 	楼盘：绿亮科创园	地段：梅陇附近 或 虹梅南路元江路	类别：写字楼	面积：500㎡	价格：1 元/㎡/天   	
区域：徐汇 田林 	楼盘：SVA越界	地段：田林路140号(苍梧路口附近	类别：写字楼	面积：65㎡	价格：6000 元/月   	
区域：闵行 梅陇 	楼盘：绿亮创业园	地段：梅陇附近 或 虹梅南路元江路	类别：写字楼	面积：1000㎡	价格：1 元/㎡/天   	
区域：杨浦 五角场 	楼盘：东方蓝海国际广场	地段：杨浦五角场附近 或 东方蓝海国际广场	类别：写字楼 （可注册公司）	面积：125㎡	价格：4.5 元/㎡/天   	
区域：长宁 虹桥路 	楼盘：中关村虹桥创新中心	地段：长宁虹桥附近 或 中关村虹桥创新中心	类别：写字楼 （可注册公司）	面积：1525.96㎡	价格：4.5 元/㎡/天   	
区域：长宁 虹桥路 	楼盘：中关村虹桥创新中心	地段：长宁虹桥附近 或 中关村虹桥创新中心	类别：写字楼 （可注册公司）	面积：1525.96㎡	价格：4.5 元/㎡/天   	
区域：长宁 虹桥路 	楼盘：中关村虹桥创新中心	地段：长宁虹桥附近 或 中关村虹桥创新中心	类别：写字楼 （可注册公司）	面积：1536.12㎡	价格：4.5 元/㎡/天   	
区域：长宁 虹桥路 	楼盘：万都中心	地段：长宁虹桥附近 或 万都中心	类别：写字楼 （可注册公司）	面积：356㎡	价格：6 元/㎡/天   	
区域：长宁 虹桥路 	楼盘：东华大学国家大学科技园	地段：长宁虹桥附近 或 东华大学国家大学科技园	类别：写字楼 （可注册公司）	面积：55.6㎡	价格：3.2 元/㎡/天   	
区域：长宁 虹桥路 	楼盘：古北国际财富中心	地段：长宁虹桥附近 或 古北国际财富中心	类别：写字楼 （可注册公司）	面积：1200㎡	价格：10.5 元/㎡/天   	
区域：松江 新桥 	楼盘：申新商务楼	地段：九新公路2888号附近 或 卖新公路	类别：写字楼 （可注册公司）	面积：178㎡	价格：1.6 元/㎡/天   	
区域：长宁 虹桥路 	楼盘：临空经济园区	地段：长宁虹桥附近 或 临空经济园区	类别：写字楼 （可注册公司）	面积：500㎡	价格：3.5 元/㎡/天   	
区域：黄浦 南京东路 	楼盘：科技京城	地段：北京东路688号附近 或 近浙江中路	类别：写字楼 （可注册公司）	面积：475㎡	价格：3.5 元/㎡/天   	
区域：徐汇 漕宝路地铁口 	楼盘：汇阳广场	地段：徐家汇附近 或 漕溪路	类别：写字楼 （可注册公司）	面积：15㎡	价格：1800 元/月   	
区域：闵行 莘庄 	楼盘：赢嘉广场	地段：顾戴路3008号附近	类别：写字楼	面积：500㎡	价格：2.8 元/㎡/天   	
区域：闵行 梅陇 	楼盘：绿亮科创园	地段：虹梅南路元江路附近 或 5个月免租期没有错	类别：写字楼 （可注册公司）	面积：300㎡	价格：1 元/㎡/天   	
区域：闵行 梅陇 	楼盘：绿亮科创园	地段：虹梅南路元江路附近 或 5个月免租期没有错	类别：写字楼 （可注册公司）	面积：300㎡	价格：1 元/㎡/天   	
区域：闵行 吴泾 	楼盘：莲谷科技产业园	地段：15号莲花南路站附近 或 莲花南路元江路路口	类别：写字楼 （可注册公司）	面积：170㎡	价格：1.2 元/㎡/天   	
区域：徐汇 田林 	楼盘：汇阳广场	地段：徐家汇附近 或 上海体育场	类别：写字楼 （可注册公司）	面积：17㎡	价格：2000 元/月   	
区域：徐汇 万体馆 	楼盘：快易名商	地段：零陵路附近	类别：写字楼	面积：322㎡	价格：5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：九星虹桥商务中心	地段：申滨路苏虹路交叉口附近 或 申滨路	类别：写字楼 （可注册公司）	面积：1309㎡	价格：4.2 元/㎡/天   	
区域：闵行 虹桥 	楼盘：九星虹桥商务中心	地段：申滨路苏虹路交叉口附近 或 申滨路	类别：写字楼 （可注册公司）	面积：1309㎡	价格：4.2 元/㎡/天   	
区域：浦东 张江 	楼盘：漕河泾康桥商务绿洲	地段：秀浦路2555号附近 或 11号线康新公路8分钟	类别：写字楼 （可注册公司）	面积：450㎡	价格：2.5 元/㎡/天   	
区域：长宁 江苏路地铁 	楼盘：九星虹桥商务中心	地段：虹桥机场2号线地铁站附近 或 申滨路	类别：写字楼 （可注册公司）	面积：1462㎡	价格：4.25 元/㎡/天   	
区域：黄浦 人民广场 	楼盘：名人商业大厦	地段：黄浦人民广场附近 或 黄浦南京东路155号	类别：写字楼	面积：700㎡	价格：9.5 元/㎡/天   	
区域：闸北 新客站 	楼盘：中海万锦城	地段：闸北新客站附近 或 中海万锦城	类别：写字楼 （可注册公司）	面积：160㎡	价格：2.46575 元/㎡/天   	
区域：闸北 新客站 	楼盘：中海万锦城	地段：闸北新客站附近 或 中海万锦城	类别：写字楼 （可注册公司）	面积：160㎡	价格：2.46575 元/㎡/天   	
区域：徐汇 上海南站 	楼盘：汇阳广场	地段：徐家汇附近 或 漕溪路	类别：写字楼	面积：15㎡	价格：1800 元/月   	
区域：闸北 大宁路 	楼盘：多媒体	地段：马戏城附近 或 上禾中心	类别：写字楼 （可注册公司）	面积：800㎡	价格：3.5 元/㎡/天   	
区域：浦东 张江 	楼盘：星峰企业园	地段：盛夏路祖冲之路附近 或 盛夏路500弄	类别：写字楼 （可注册公司）	面积：1000㎡	价格：3.2 元/㎡/天   	
区域：杨浦 五角场 	楼盘：万达广场	地段：国宾路18号21楼A座附近 或 第一食品楼上	类别：商务中心	面积：20㎡	价格：2699 元/月   	
区域：闵行 颛桥 	楼盘：全方位科技园	地段：都会路1699号附近 或 都会路元江路	类别：写字楼 （可注册公司）	面积：180㎡	价格：1.7 元/㎡/天   	
区域：闵行 颛桥 	楼盘：全方位科技园	地段：都会路1699号附近 或 都会路元江路	类别：写字楼 （可注册公司）	面积：180㎡	价格：1.7 元/㎡/天   	
区域：松江 松江老城 	楼盘：绿地伯顿	地段：松江老城附近 或 荣乐东路	类别：写字楼 （可注册公司）	面积：500㎡	价格：5 元/㎡/天   	
区域：浦东 御桥 	楼盘：BHC中环中心	地段：御桥北路附近 或 11号线地铁站	类别：写字楼 （可注册公司）	面积：108㎡	价格：4.0 元/㎡/天   	
区域：浦东 御桥 	楼盘：BHC中环中心	地段：御桥北路附近 或 11号线地铁站	类别：写字楼 （可注册公司）	面积：108㎡	价格：4.0 元/㎡/天   	
区域：徐汇 徐家汇 	楼盘：嘉徐汇国际广场	地段：徐家汇附近 或 天钥桥路325号	类别：写字楼	面积：500㎡	价格：5.5 元/㎡/天   	
区域：杨浦 五角场 	楼盘：万达广场	地段：国宾路18号21楼A座附近 或 第一食品楼上	类别：写字楼 （可注册公司）	面积：20㎡	价格：2699 元/月   	
区域：杨浦 五角场 	楼盘：万达广场	地段：国宾路18号21楼A座附近 或 第一食品楼上	类别：写字楼 （可注册公司）	面积：20㎡	价格：2699 元/月   	
区域：嘉定 江桥新城 	楼盘：歆翱商务大厦	地段：爱特路855号附近 或 江桥万达	类别：写字楼 （可注册公司）	面积：251㎡	价格：2.8 元/㎡/天   	
区域：长宁 北新泾 	楼盘：统一企业广场	地段：淞虹路附近 或 天山西路568号8楼	类别：写字楼 （可注册公司）	面积：18㎡	价格：2100 元/月   	
区域：长宁 北新泾 	楼盘：统一企业广场	地段：淞虹路附近 或 天山西路568号8楼	类别：写字楼 （可注册公司）	面积：18㎡	价格：2100 元/月   	
区域：长宁 古北 	楼盘：现代广场	地段：仙霞路369号附近	类别：写字楼	面积：100㎡	价格：4 元/㎡/天   	
区域：长宁 古北 	楼盘：现代广场	地段：仙霞路369号附近	类别：写字楼	面积：100㎡	价格：4 元/㎡/天   	
区域：长宁 北新泾 	楼盘：统一企业大厦	地段：长宁区天山西路568号(附近	类别：写字楼 （可注册公司）	面积：35㎡	价格：3000 元/月   	
区域：长宁 北新泾 	楼盘：统一企业大厦	地段：长宁区天山西路568号(附近	类别：写字楼 （可注册公司）	面积：35㎡	价格：3000 元/月   	
区域：长宁 北新泾 	楼盘：统一企业大厦	地段：长宁区天山西路568号(附近	类别：写字楼 （可注册公司）	面积：35㎡	价格：3000 元/月   	
区域：黄浦 外滩/十六铺 	楼盘：爱丽舍宫韩国高端礼堂	地段：内环中山南一路南北高架鲁附近 或 局门路制造局路	类别：写字楼 （可注册公司）	面积：710㎡	价格：4.99 元/㎡/天   	
区域：卢湾 淮海中路 	楼盘：大上海时代广场	地段：淮海中路附近	类别：写字楼 （可注册公司）	面积：36㎡	价格：6000 元/月   	
区域：静安 南京西路 	楼盘：石油天然气大厦	地段：新闸路1136弄附近	类别：写字楼 （可注册公司）	面积：28㎡	价格：3000 元/月   	
区域：闵行 浦江 	楼盘：浦江智谷商务园	地段：联航路附近 或 红星美凯龙家居广场	类别：写字楼 （可注册公司）	面积：700㎡	价格：1.3 元/㎡/天   	
区域：杨浦 控江路 	楼盘：智慧树创意产业园	地段：杨浦控江路附近 或 智慧树创意产业园	类别：写字楼 （可注册公司）	面积：1324㎡	价格：4 元/㎡/天   	
区域：杨浦 控江路 	楼盘：智慧树创意产业园	地段：杨浦控江路附近 或 智慧树创意产业园	类别：写字楼 （可注册公司）	面积：1324㎡	价格：4 元/㎡/天   	
区域：杨浦 控江路 	楼盘：上海信息技术大厦	地段：杨浦控江路附近 或 上海信息技术大厦	类别：写字楼 （可注册公司）	面积：1360㎡	价格：2.5 元/㎡/天   	
区域：杨浦 控江路 	楼盘：上海信息技术大厦	地段：杨浦控江路附近 或 上海信息技术大厦	类别：写字楼 （可注册公司）	面积：332.41㎡	价格：2.6 元/㎡/天   	
区域：杨浦 控江路 	楼盘：上海信息技术大厦	地段：杨浦控江路附近 或 上海信息技术大厦	类别：写字楼 （0）	面积：361㎡	价格：6 元/㎡/天   	
区域：杨浦 控江路 	楼盘：上海信息技术大厦	地段：杨浦控江路附近 或 上海信息技术大厦	类别：写字楼 （可注册公司）	面积：190㎡	价格：2.2 元/㎡/天   	
区域：浦东 外高桥 	楼盘：高翔大厦	地段：自贸区附近 或 3号门	类别：写字楼	面积：239㎡	价格：1.5 元/㎡/天   	
区域：浦东 外高桥 	楼盘：高翔大厦	地段：自贸区附近 或 3号门	类别：写字楼	面积：239㎡	价格：1.5 元/㎡/天   	
区域：浦东 外高桥 	楼盘：高翔大厦	地段：自贸区附近 或 3号门	类别：写字楼	面积：239㎡	价格：1.5 元/㎡/天   	
区域：长宁 天山路 	楼盘：捷运大厦	地段：天山路附近 或 古北路	类别：写字楼	面积：174㎡	价格：3 元/㎡/天   	
区域：浦东 八佰伴 	楼盘：汤臣商务中心大厦	地段：浦东八佰伴附近 或 汤臣商务中心大厦	类别：写字楼 （0）	面积：68㎡	价格：4.8 元/㎡/天   	
区域：嘉定 南翔 	楼盘：越界-南翔智地	地段：嘉定南翔附近 或 越界-南翔智地	类别：写字楼 （可注册公司）	面积：528.57㎡	价格：1.4 元/㎡/天   	
区域：长宁 新华路 	楼盘：上药集团-新先锋商务	地段：长宁新华路附近 或 上药集团-新先锋商务	类别：写字楼 （可注册公司）	面积：630㎡	价格：5.5 元/㎡/天   	
区域：长宁 新华路 	楼盘：新华大厦	地段：长宁新华路附近 或 新华大厦	类别：写字楼 （可注册公司）	面积：200㎡	价格：3.8 元/㎡/天   	
区域：长宁 新华路 	楼盘：新华大厦	地段：长宁新华路附近 或 新华大厦	类别：写字楼 （可注册公司）	面积：200.35㎡	价格：3.8 元/㎡/天   	
区域：徐汇 田林 	楼盘：建工·汇豪商务广场	地段：徐汇田林附近 或 建工·汇豪商务广场	类别：写字楼 （可注册公司）	面积：231.49㎡	价格：6 元/㎡/天   	
区域：浦东 世纪公园 	楼盘：互欣商务酒店	地段：浦东世纪公园附近 或 互欣商务酒店	类别：写字楼 （可注册公司）	面积：60㎡	价格：3.28767 元/㎡/天   	
区域：浦东 世纪公园 	楼盘：互欣商务酒店	地段：浦东世纪公园附近 或 互欣商务酒店	类别：写字楼 （可注册公司）	面积：40㎡	价格：2.46575 元/㎡/天   	
区域：浦东 八佰伴 	楼盘：华润时代广场	地段：张杨路500号附近	类别：写字楼	面积：1500㎡	价格：7 元/㎡/天   	
区域：浦东 八佰伴 	楼盘：华润时代广场	地段：张杨路500号附近	类别：写字楼	面积：1500㎡	价格：7 元/㎡/天   	
区域：杨浦 五角场 	楼盘：金岛大厦	地段：四平路2500号附近 或 五角场	类别：写字楼 （可注册公司）	面积：1100㎡	价格：2.8 元/㎡/天   	
区域：闸北 新客站 	楼盘：宝华中心	地段：广中西路355号附近 或 广中西路355号	类别：写字楼	面积：890㎡	价格：102900 元/月   	
区域：闸北 新客站 	楼盘：宝华中心	地段：广中西路355号附近 或 广中西路355号	类别：写字楼	面积：890㎡	价格：102900 元/月   	
区域：闸北 新客站 	楼盘：宝华中心	地段：广中西路355号附近 或 广中西路355号	类别：写字楼	面积：300㎡	价格：30100 元/月   	
区域：青浦 徐泾  	楼盘：e通世界商务园区	地段：青浦附近 或 国家会展中心	类别：写字楼	面积：280㎡	价格：1.5 元/㎡/天   	
区域：浦东 外高桥 	楼盘：沐远国际中心	地段：富特西三路87号附近 或 地铁6号线	类别：写字楼 （可注册公司）	面积：100㎡	价格：1.8 元/㎡/天   	
区域：青浦 华新镇 	楼盘：e通世界商务园区	地段：虹桥附近 或 华新	类别：写字楼	面积：2500㎡	价格：1.5 元/㎡/天   	
区域：闵行 莘庄 	楼盘：莘庄龙之梦	地段：沪闵路莘松路交叉口附近 或 1号线莘庄地铁站600米	类别：写字楼 （可注册公司）	面积：350㎡	价格：4 元/㎡/天   	
区域：闵行 莘庄 	楼盘：莘庄龙之梦	地段：沪闵路莘松路交叉口附近 或 1号线莘庄地铁站600米	类别：写字楼 （可注册公司）	面积：350㎡	价格：4 元/㎡/天   	
区域：普陀 长寿路 	楼盘：源达大厦	地段：长寿路360号附近 或附近	类别：写字楼	面积：205㎡	价格：3.8 元/㎡/天   	
区域：闵行 颛桥 	楼盘：总部一号	地段：颛兴东路附近 或 都会路	类别：写字楼 （可注册公司）	面积：2200㎡	价格：1.2 元/㎡/天   	
区域：浦东 塘桥 	楼盘：华南大厦	地段：塘桥附近 或 华南大厦	类别：商务中心 （可注册公司）	面积：528㎡	价格：4.3 元/㎡/天   	
区域：浦东 塘桥 	楼盘：华南大厦	地段：塘桥附近 或 华南大厦	类别：商务中心 （可注册公司）	面积：528㎡	价格：4.3 元/㎡/天   	
区域：嘉定 江桥新城 	楼盘：歆翱商务园	地段：爱特路855号附近 或 江桥万达,虹桥火车站	类别：写字楼 （可注册公司）	面积：800㎡	价格：1.8 元/㎡/天   	
区域：浦东 世纪公园 	楼盘：东方金融广场	地段：世纪大道1168号附近 或 世纪大道1168号	类别：写字楼	面积：550㎡	价格：6.5 元/㎡/天   	
区域：浦东 塘桥 	楼盘：兰村大厦	地段：塘桥附近 或 兰村大厦	类别：商务中心 （可注册公司）	面积：160㎡	价格：2.6 元/㎡/天   	
区域：浦东 塘桥 	楼盘：海富花园	地段：塘桥附近 或 海富花园	类别：商务中心 （可注册公司）	面积：140㎡	价格：2.3 元/㎡/天   	
区域：杨浦 五角场 	楼盘：五角丰达	地段：五角场附近	类别：写字楼	面积：570㎡	价格：3.4 元/㎡/天   	
区域：浦东 八佰伴 	楼盘：左岸88	地段：陆家嘴 浦东南路附近 或 八佰伴 浦电路	类别：写字楼	面积：220㎡	价格：3.5 元/㎡/天   	
区域：浦东 八佰伴 	楼盘：左岸88	地段：陆家嘴 浦东南路附近 或 八佰伴 浦电路	类别：写字楼	面积：220㎡	价格：3.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：万通中心	地段：闵行虹桥附近 或 闵行区申长路与苏虹路交汇	类别：写字楼	面积：227㎡	价格：6.1 元/㎡/天   	
区域：浦东 陆家嘴 	楼盘：企业之都	地段：陆家嘴附近 或 浦明路300号	类别：写字楼 （可注册公司）	面积：800㎡	价格：10 元/㎡/天   	
区域：浦东 陆家嘴 	楼盘：企业之都	地段：陆家嘴附近 或 浦明路300号	类别：写字楼 （可注册公司）	面积：800㎡	价格：10 元/㎡/天   	
区域：浦东 陆家嘴 	楼盘：房地大厦	地段：浦东陆家嘴附近 或 浦东南泉北路201号	类别：写字楼	面积：118㎡	价格：5 元/㎡/天   	
区域：卢湾 淮海中路 	楼盘：兰生大厦	地段：淮海中路2号附近 或 1/8号线黄陂大世界	类别：写字楼	面积：1270㎡	价格：6 元/㎡/天   	
区域：卢湾 淮海中路 	楼盘：兰生大厦	地段：淮海中路2号附近 或 1/8号线黄陂大世界	类别：写字楼	面积：1270㎡	价格：6 元/㎡/天   	
区域：徐汇 万体馆 	楼盘：飞洲国际广场	地段：万体馆附近 或 零陵路	类别：写字楼	面积：60㎡	价格：5 元/㎡/天   	
区域：浦东 周浦 	楼盘：复地万科活力	地段：沪南路附近 或 御桥路	类别：写字楼	面积：300㎡	价格：3.2 元/㎡/天   	
区域：浦东 金桥 	楼盘：东方万国企业中心	地段：新金桥路附近 或 申江路	类别：写字楼 （可注册公司）	面积：350㎡	价格：3.7 元/㎡/天   	
区域：静安 南京西路 	楼盘：申银发展大厦	地段：武定路327号附近	类别：写字楼 （可注册公司）	面积：145㎡	价格：3 元/㎡/天   	
区域：黄浦 人民广场 	楼盘：金天地国际大厦	地段：人民广场附近 或 人民路,近淮海东路	类别：写字楼 （可注册公司）	面积：112㎡	价格：3.3 元/㎡/天   	
区域：长宁 北新泾 	楼盘：兆城大厦	地段：天山路120号附近	类别：写字楼 （可注册公司）	面积：240㎡	价格：3 元/㎡/天   	
区域：长宁 北新泾 	楼盘：兆城大厦	地段：天山路120号附近	类别：写字楼 （可注册公司）	面积：240㎡	价格：3 元/㎡/天   	
区域：闵行 莘庄 	楼盘：凯德龙之梦	地段：沪闵路6088号附近 或 闵行凯德龙之梦	类别：写字楼	面积：20㎡	价格：2500 元/月   	
区域：闵行 莘庄 	楼盘：凯德龙之梦	地段：沪闵路6088号附近 或 闵行凯德龙之梦	类别：写字楼	面积：20㎡	价格：2500 元/月   	
区域：闵行 华漕 	楼盘：虹桥协信中心	地段：虹桥商务区附近 或 虹桥火车站、国家会展中心	类别：写字楼 （可注册公司）	面积：150㎡	价格：3.6 元/㎡/天   	
区域：虹口 四川北路 	楼盘：爱思大厦	地段：四川北路附近 或 海宁路	类别：写字楼	面积：600㎡	价格：4 元/㎡/天   	
区域：杨浦 五角场 	楼盘：五角场万达	地段：国宾路附近 或 邯郸路	类别：写字楼 （可注册公司）	面积：17㎡	价格：1500 元/月   	
区域：杨浦 五角场 	楼盘：五角场万达	地段：国宾路附近 或 邯郸路	类别：写字楼 （可注册公司）	面积：17㎡	价格：1500 元/月   	
区域：浦东 张江 	楼盘：星创科技广场	地段：祖冲之路附近 或 申江路	类别：写字楼 （可注册公司）	面积：800㎡	价格：4.8 元/㎡/天   	
区域：浦东 外高桥 	楼盘：自贸区精装写字楼	地段：自贸区3号门附近 或 航津路地铁口旁	类别：写字楼 （可注册公司）	面积：35㎡	价格：2000 元/㎡/天   	
区域：浦东 外高桥 	楼盘：自贸区精装写字楼	地段：自贸区3号门附近 或 航津路地铁口旁	类别：写字楼 （可注册公司）	面积：35㎡	价格：2000 元/㎡/天   	
区域：长宁 虹桥路 	楼盘：华闻国际大厦	地段：中山西路999号附近	类别：写字楼	面积：160㎡	价格：4 元/㎡/天   	
区域：浦东 陆家嘴 	楼盘：时代金融中心	地段：陆家嘴地铁站附近 或 地铁2号线	类别：商务中心 （可注册公司）	面积：30㎡	价格：4000 元/月   	
区域：徐汇 徐家汇 	楼盘：s569服装创意园区	地段：石龙路569号1号楼60附近	类别：写字楼 （可注册公司）	面积：30㎡	价格：2500 元/月   	
区域：卢湾 打浦桥 	楼盘：徐家汇路	地段：徐家汇路附近 或 重庆南路	类别：写字楼 （可注册公司）	面积：490㎡	价格：4.2 元/㎡/天   	
区域：卢湾 打浦桥 	楼盘：徐家汇路	地段：徐家汇路附近 或 重庆南路	类别：写字楼 （可注册公司）	面积：490㎡	价格：4.2 元/㎡/天   	
区域：徐汇 漕河泾 	楼盘：新汇园-虹漕园	地段：钦州北路虹漕路附近 或 9号线桂林路站	类别：写字楼 （可注册公司）	面积：120㎡	价格：3 元/㎡/天   	
